id,abstract,classification,timeline,citedby,legal
US-10166124-B2,"In order to control at least one adjustable actuator of a connection apparatus to an orthopedic device with tower limbs, actual values of at least two movement parameters of the orthopedic device are continuously acquired by at least two sensors. A functional relationship is established between the sequences of actual values of the at least two movement parameters. This functional relationship is continuously repeatedly compared to functional relationships in the case of defined movement patterns in order to select in each case the movement pattern which fits best to the acquired actual values. Then control signals for the actuator are generated using a sequence of intended values defined for the best-fitting movement pattern.","A61F2/72, A61F2/68, A61F2/70, A61F2/66, A61F2002/701, A61F2002/7625, B25J9/00, A61F2/00, A61F2002/764, B25J9/0006, A61F2/50, A61F2002/7665, A61F2002/7635, A61F2002/5003, A61F2002/7615, A61F2/60, A61F2/76","{'2013-07-19': 'Application filed by Otto Bock Healthcare GmbH', '2015-03-30': 'Assigned to OTTO BOCK HEALTHCARE GMBH', '2015-07-09': 'Publication of US20150190250A1', '2019-01-01': 'Publication of US10166124B2', '2020-06-02': 'Assigned to OTTOBOCK SE & CO. KGAA', 'Status': 'Active', '2035-10-29': 'Adjusted expiration'}",{},{}
US-10166164-B2,"Systems, devices and methods for providing active and/or passive compression therapy to a body part can include a compression device worn over a compression stocking. The compression device can have a pulley based drive train that is driven by a motor to tighten and loosen compression elements, such as compression straps, in a precise, rapid, and balanced manner. Sensors can be used in the compression device and/or compression stockings to provide feedback to modulate the compression treatment parameters.","A43C11/16, A61B5/6813, A61H2205/00, A61H2201/16, A61H2230/045, A61H2230/255, A61B5/02, A61H2201/5064, A61H2230/06, A61H2230/30, A61B5/00, A61B5/02042, A61B5/0205, A61B5/0295, A61B5/02007, A43B3/38, A61H2230/65, A61B5/418, A61H2201/5089, A61H2230/207, A61H2201/5007, A61H2201/5038, A61F5/01, A61B5/6824, A61H2201/0173, A43B7/146, A43C1/00, A61B5/68, A61H2201/5058, A61H2230/208, A43C11/00, A61H2201/1207, A61H31/006, A61H2201/0176, A61B5/021, A61H2205/10, A61H2230/25, A61B5/022, A61H2205/065, A43B3/00, A61H2201/50, A61H11/00, A41D1/005, A61H2201/0192, A43B3/34, A61H2230/62, A61H2201/5061, A61H2201/5084, A61H2201/5071, A61H2201/01, A61H2201/501, A61H2201/12, A61H2201/5043, G16H20/00, A61H7/00, A61B5/4842, A61H31/004, A61B5/6812, A61H2230/625, A61H31/00, A61F5/02, A43B7/14, A41D1/002, A61H2230/85, A61F5/0102, A61H2201/00, A61H31/005, A61H2230/60, A61B5/4836, A41D1/00, A61B5/4222, A61H2230/50, A61B5/4848, A61H2201/1215, A61H2201/5069, A43B7/00, A61B5/42, A61B5/4238, A43C1/06, A61B5/6801, A61B5/002, A61H1/00, A61H2201/165, A61B5/6828, A61H2209/00, A61H2230/655, A61F5/0123, A61H2201/5046, A61F5/00, A61B5/41, A43B7/1405, A61H2230/00, A61B5/6802, A43C11/165, A61H31/008, A61B5/48, A61H2205/084, A61H2011/005, A61B5/026, A61H1/006, A61H2230/305, G16H20/30, A61B5/414, A43B7/1455, A61B5/6829, A61B5/4255, A61H2205/067, A61H2230/20, A61H2201/5023, A61H2201/1602, A61H2230/505, A61H2230/065, A61B5/024, A61H2205/06, A61B5/0002, A61H2230/04, A61F5/013, A61H7/001, A61B5/0015, A61B5/02141, A61H2201/0103, A61B5/0022, A61H2205/08","{'2017-04-27': 'Priority to US15/499,846', '2017-11-02': 'Publication of US20170312161A1', '2018-04-18': 'Assigned to RADIAL MEDICAL, INC.', '2018-12-31': 'Priority to US16/237,180', '2019-01-01': 'Publication of US10166164B2', 'Status': 'Expired - Fee Related', '2037-04-27': 'Anticipated expiration'}","{'USD884197S1': 'Recoup Fitness LLC', 'US20200375268A1': 'Nike, Inc.', 'US11324622B1': 'Preferred Prescription, Inc.', 'US11451965B2': 'T.J.Smith And Nephew, Limited', 'US11638554B2': 'T.J.Smith And Nephew, Limited'}",{}
US-10166326-B2,A system for enabling delivery of fluid in an injection procedure to be performed on a patient in connection with a diagnostic imaging procedure is disclosed. The system includes a controller operably associated with at least one pressurizing mechanism though which at least one of a first and a second fluid contained within at least one fluid container is injectable into the patient. The first fluid includes a contrast enhancing agent while the second fluid does not. The controller includes a programming system for programming an injection protocol having a plurality of phases to effect enhancement of at least one region of interest of the patient over a scan duration of the diagnostic imaging procedure. The programming system includes an algorithm that enables computation of a ratio of the first and second fluids based on at least a peak enhancement that occurs in at least one region of interest.,"A61M2005/14208, A61M5/145, A61M5/14546, A61M2205/33, A61M5/142, A61M5/168, G16H40/00, A61M2205/00, A61B6/50, A61M5/007, A61M2205/3331, A61M5/16854, A61M2230/00, A61B6/507, A61M2205/50, A61M2230/04, A61M5/14, A61M2205/3334, G16H40/63, A61M5/16831, G16H40/60, A61M5/00, A61B6/00, A61M5/1452","{'2015-03-13': 'Assigned to BAYER MEDICAL CARE INC.', '2015-07-02': 'Publication of US20150182687A1', '2015-10-27': 'Assigned to BAYER HEALTHCARE LLC', '2019-01-01': 'Publication of US10166326B2', 'Status': 'Active', '2027-10-22': 'Adjusted expiration'}",{},{}
US-10166328-B2,"In one step of a method for infusing an infusion fluid, the infusion fluid is pumped through a fluid delivery line of an infusion system. In another step, measurements are taken with at least one sensor connected to the infusion system. In an additional step, an air determination is determined with at least one processor. The air determination is related to air in the fluid delivery line. The air determination is based on the measurements taken by the at least one sensor. The air determination is further based on: (1) medication information regarding the infusion fluid or infusion information regarding the infusion of the infusion fluid; or (2) multi-channel filtering of the measurements from the at least one sensor or non-linear mapping of the measurements from the at least one sensor; and statistical process control charts applied to the multi-channel filtered measurements or applied to the non-linear mapped measurements.","A61M5/365, A61M2205/3368, A61M2205/3334, A61M5/36, A61M2205/33, A61M5/16831, A61M5/1684, A61M5/142, A61M2205/3331, A61M5/168, A61M5/14, A61M5/00, A61M2205/00, A61M2205/18, A61M2205/332","{'2014-05-29': 'Application filed by ICU Medical Inc', '2014-12-04': 'Publication of US20140358077A1', '2017-02-09': 'Assigned to ICU MEDICAL, INC.', '2018-12-27': 'Priority to US16/233,740', '2019-01-01': 'Application granted', '2022-03-31': 'Assigned to WELLS FARGO BANK, NATIONAL ASSOCIATION', '2022-09-02': 'Priority to US17/929,634', 'Status': 'Active', '2036-02-17': 'Adjusted expiration'}","{'US10430761B2': 'Icu Medical, Inc.', 'US10617815B2': 'Icu Medical, Inc.', 'US10635784B2': 'Icu Medical, Inc.', 'US10646651B2': 'Icu Medical, Inc.', 'US10656894B2': 'Icu Medical, Inc.', 'US10692595B2': 'Icu Medical, Inc.', 'US10741280B2': 'Icu Medical, Inc.', 'US10765799B2': 'Icu Medical, Inc.', 'US10812380B2': 'Icu Medical, Inc.', 'US10850024B2': 'Icu Medical, Inc.', 'US10861592B2': 'Icu Medical, Inc.', 'US11090431B2': 'Icu Medical, Inc.', 'US11135360B1': 'Icu Medical, Inc.', 'US11194810B2': 'Icu Medical, Inc.', 'US11235100B2': 'Icu Medical, Inc.', 'US11246985B2': 'Icu Medical, Inc.', 'US11278671B2': 'Icu Medical, Inc.', 'US11289183B2': 'Icu Medical, Inc.', 'US11298456B2': 'Icu Medical, Inc.', 'US11309070B2': 'Icu Medical, Inc.', 'US11328805B2': 'Icu Medical, Inc.', 'US11324888B2': 'Icu Medical, Inc.', 'US11344668B2': 'Icu Medical, Inc.', 'US11344673B2': 'Icu Medical, Inc.', 'US11376361B2': 'Icu Medical, Inc.', 'US11378430B2': 'Icu Medical, Inc.', 'US11433177B2': 'Icu Medical, Inc.', 'US11501877B2': 'Icu Medical, Inc.', 'US11571508B2': 'Icu Medical, Inc.', 'US11574737B2': 'Icu Medical, Inc.', 'US11587669B2': 'Icu Medical, Inc.', 'US11605468B2': 'Icu Medical, Inc.', 'US11626205B2': 'Icu Medical, Inc.', 'US11623042B2': 'Icu Medical, Inc.', 'US11654237B2': 'Icu Medical, Inc.', 'US11763927B2': 'Icu Medical, Inc.', 'US11883361B2': 'Icu Medical, Inc.', 'US11957542B2': 'Automed Patent Holdco, Llc', 'US11972395B2': 'Icu Medical, Inc.'}",{}
US-10166368-B2,"An autonomously controllable pull wire injection 5 catheter 1 and a method for operating the same are provided. The catheter 1 includes an outer catheter guide 2, 33 having an outer catheter guide casing 39 and an inner operating catheter 3, 31 having an inner operating catheter casing 16, wherein the inner operating catheter 3, 31 includes a catheter handle 30, a catheter tip 10, at least one needle 5 that is connected to at least one source of medicinal solution via at least one needle 10 channel 4, 26, at least one contact force sensor 9a-f, 25, at least one electrode 7, 24, at least four actuator driven pull wires 12-15, 20-23 for moving the tip 10 of the inner operating catheter 3, 31.","A61M25/0021, A61B2018/00315, A61M25/06, A61M2025/015, A61B2018/00636, A61M2205/33, A61M2005/206, A61B90/37, A61B2090/065, A61M25/0084, A61M25/005, A61M2025/0089, A61B5/00, A61B8/12, A61M25/01, A61M25/00, A61M2205/00, A61B2018/00642, A61M2025/0001, A61B34/70, A61M2025/0681, A61M2205/3306, A61B6/48, A61M2025/0004, A61M25/0041, A61M25/0074, A61M25/0662, A61B2034/301, A61B5/05, A61M25/003, A61M5/178, A61B34/32, A61B2090/378, A61B2018/00773, A61M2025/0046, A61M2025/0047, A61B2018/00351, A61B18/00, A61B34/30, A61M2025/0091, A61B5/055, A61B8/00, A61B2090/064, A61B34/00, A61M2025/0079, A61M25/0105, A61B2034/2061, A61B90/36, A61M2205/50, A61M25/0045, A61B2018/00875, A61B90/00, A61M25/0026, A61M2025/0002, A61B6/485, A61B34/71, A61M25/0043, A61M25/0067, A61B34/20, A61M25/0147, A61B2034/2046, A61M2025/0166, A61M2205/70, A61B2034/2051, A61B90/06, A61B2090/376, A61M2205/3317, A61M25/0082, A61B2018/00345, A61M25/0023, A61M25/0133, A61B2090/374, A61M5/20, A61M5/00, A61B6/00, A61M2205/332","{'2017-09-21': 'Application filed by Individual', '2018-03-22': 'Publication of US20180078739A1', '2019-01-01': 'Publication of US10166368B2', 'Status': 'Active', '2037-09-21': 'Anticipated expiration'}",{},{}
US-10166394-B1,"Described is a system for automatically tuning the sensor feedback of a prosthetic device. The system comprises an electrode or plurality of electrodes in contact with a peripheral nerve of a user wearing a prosthetic device for administering the sensory feedback and an additional stimulus that evokes a muscle response in the user. A sensor is used to measure the muscle response. One or more processors generate a current stimulation pattern that encodes a posture of the prosthetic device. The current stimulation pattern is used in a spinal cord simulation to produce predicted muscle activations. Using the muscle response and the predicted muscle activations, an adjusted stimulation pattern is determined.","A61B5/4836, A61N1/36003, A61B5/103, A61N1/36139, A61N1/36014, A61B5/00, A61B5/25, A61B5/11, A61F2/72, A61N1/00, A61B5/1107, A61B5/279, A61N1/36, A61N1/32, A61F2/00, A61F2/50, A61F2002/6881, A61B5/24, A61N1/18, A61B5/486, A61F2/68, A61F2002/704, A61B5/296, A61N1/36135, A61N1/36128, A61F2/70, A61F2002/701, A61N1/3605, A61B5/1104, A61B5/48","{'2016-10-17': 'Priority to US15/295,657', '2016-12-01': 'Assigned to HRL LABORATORIES, LLC', '2019-01-01': 'Publication of US10166394B1', 'Status': 'Active', '2037-06-29': 'Adjusted expiration'}",{'US11003251B2': 'Unist (Ulsan National Institute Of Science And Technology)'},{}
US-10166421-B2,"A computer identifies, based on sensor data from one or more sensors located in proximity to a fire site and on a corpus of firefighting knowledge, one or more firefighting goals. The computer generates, based on the one or more firefighting goals and the corpus of firefighting knowledge, one or more firefighting recommendations. The computer scores, using the corpus of firefighting knowledge, the one or more firefighting recommendations based on historical effectiveness of prior firefighting actions.","G06N5/022, G06N5/02, G06N5/00, A62C99/00, A62C99/009, A62C99/0081, G06N20/00","{'2017-12-29': 'Assigned to INTERNATIONAL BUSINESS MACHINES CORPORATION', '2018-11-08': 'Publication of US20180318622A1', '2019-01-01': 'Publication of US10166421B2', '2021-10-13': 'Assigned to KYNDRYL, INC.', 'Status': 'Active', '2037-05-02': 'Anticipated expiration'}","{'US11602656B2': 'Kyndryl, Inc.'}",{}
US-10166465-B2,"A contextual user interface based on video game playback is described. An assistant device can receive video game state information indicating a state of a playback of a video game on a video game console. Using that information, the assistant device can determine characteristics of the playback and generate a button on a graphical user interface (GUI) based on the characteristics. A user can then select the button and cause the assistant device to instruct the video game console to perform a corresponding action.","A63F13/21, G06F3/00, A63F13/58, A63F13/50, A63F13/2145, A63F13/23, A63F13/65, A63F13/00, A63F13/533, G06F3/04842, A63F13/55, A63F2300/00, G06F3/048, A63F13/20, G06F3/01, A63F2300/30, A63F13/213, A63F13/215, A63F13/60, A63F13/53, A63F13/214, A63F2300/308, G06F3/0484","{'2017-05-04': 'Priority claimed from US15/587,201', '2017-05-19': 'Priority claimed from US15/600,563', '2017-05-24': 'Priority claimed from US15/604,402', '2017-06-21': 'Priority to US15/629,459', '2018-05-18': 'Assigned to Essential Products, Inc.', '2018-07-26': 'Publication of US20180207522A1', '2019-01-01': 'Publication of US10166465B2', 'Status': 'Expired - Fee Related', '2037-05-04': 'Anticipated expiration'}","{'US11291919B2': 'Interlake Research, Llc', 'USD948546S1': 'Kai Os Technologies (hong Kong) Limited', 'US20220193554A1': 'Electronics And Telecommunications Research Institute'}",{}
US-10166478-B2,"Measuring a skill set of a user as the user plays a game on a gaming device to gauge a skill level of the user across a set of defined metrics. Predictive analytics are used to anticipate upcoming challenges a user will face; based on the upcoming challenges for the user, games are recommended to increase the skill levels of the user to address and overcome the upcoming challenges.","A63F13/798, A63F13/85, A63F13/00, A63F13/60, A63F13/35, A63F13/67, A63F13/70, A63F13/79, A63F13/30","{'2015-09-30': 'Assigned to INTERNATIONAL BUSINESS MACHINES CORPORATION', '2017-03-30': 'Publication of US20170087470A1', '2018-11-14': 'Priority to US16/190,212', '2019-01-01': 'Publication of US10166478B2', 'Status': 'Expired - Fee Related', '2037-03-25': 'Adjusted expiration'}",{'US20190099676A1': 'International Business Machines Corporation'},{}
US-10166675-B2,"Apparatus and methods for a modular robotic device with artificial intelligence that is receptive to training controls. In one implementation, modular robotic device architecture may be used to provide all or most high cost components in an autonomy module that is separate from the robotic body. The autonomy module may comprise controller, power, actuators that may be connected to controllable elements of the robotic body. The controller may position limbs of the toy in a target position. A user may utilize haptic training approach in order to enable the robotic toy to perform target action(s). Modular configuration of the disclosure enables users to replace one toy body (e.g., the bear) with another (e.g., a giraffe) while using hardware provided by the autonomy module. Modular architecture may enable users to purchase a single AM for use with multiple robotic bodies, thereby reducing the overall cost of ownership.","A63H3/20, G06N3/008, B25J9/00, B25J9/16, B25J9/1628, G06N3/04, B25J13/08, Y10S901/02, Y10S901/04, B25J13/00, G06N99/005, Y10S901/03, Y10S901/09, G06N3/049, Y10S901/00, G06N3/004, B25J9/163, Y10S901/50, G06N3/02, A63H3/00, B25J9/1694, G06N3/00, G06N20/00","{'2014-03-13': 'Priority claimed from US14/208,709', '2015-11-19': 'Priority to US14/946,589', '2016-03-17': 'Publication of US20160075018A1', '2018-11-26': 'Priority to US16/199,582', '2019-01-01': 'Publication of US10166675B2', '2021-10-08': 'Assigned to HERCULES CAPITAL, INC.', 'Status': 'Active', '2034-03-13': 'Anticipated expiration'}",{},{}
US-10166680-B2,"Using various embodiments, an autonomous robot using data captured from a living subject are disclosed. In one embodiment, an autonomous robot is described comprising a robotic skeleton designed similar to that of a human skeleton to simulate similar movements as performed by living subjects. The movements of the robotic skeleton are resultant due to control signals received by effectors present near or on the robotic skeleton. The robot can be configured to receive sensor data transmitted from a sensor apparatus that periodically gathers the sensor data from a living subject. The robot can then process the sensor data to transmit control signals to the effectors to simulate the actions performed by the living subject and perform a predictive analysis to learn the capability of generating spontaneous and adaptive actions, resulting in an autonomous robot that can adapt to its surroundings.","B25J9/162, G16H50/00, G05B2219/40, B25J9/00, A61B5/103, A61B5/00, G05B2219/39252, B25J9/16, G05B2219/40116, G05B2219/40264, A61B5/11, B25J9/1628, Y10S901/46, G05B2219/00, G16H50/70, B25J11/00, B25J9/1615, B25J19/02, A61B5/6801, G05B2219/33277, A61B5/45, Y10S901/01, B25J11/0005, A61B5/1121, G05B2219/40304, A61B5/0077, Y10S901/00, B25J9/163, B25J19/023, G05B2219/33, G05B2219/39, A61B5/7267, A61B5/7235, B25J19/021, A61B5/7264, G05B2219/30, A61B5/68, A61B5/0059, B25J19/00, A61B5/72","{'2015-07-31': 'Priority claimed from US14/815,624', '2016-07-30': 'Priority to US15/224,519', '2017-02-02': 'Publication of US20170028563A1', '2018-11-24': 'Priority to US16/199,149', '2019-01-01': 'Publication of US10166680B2', 'Status': 'Active', '2036-01-26': 'Adjusted expiration'}",{'US11822710B2': 'Acumino'},{}
US-10166856-B2,"A system, method, and device for operations of an electrically motorized vehicle. The electrically motorized vehicle can utilize an electrically motorized wheel to convert a non-motorized wheeled vehicle to an electrically motorized wheeled vehicle. A user of the device for the electrically motorized wheel can be profiled by receiving data from a sensor system of the device and creating a profile of the user operating the vehicle from the data.","G08G1/052, Y02T90/10, H04L67/12, B60L58/13, B60W2050/0001, Y02T90/162, B60W2050/0089, B60L2220/50, B60L58/21, G01C21/00, B62B5/0033, A61G5/048, B62M6/40, H02P29/20, B60L2240/68, G06F8/60, G05D1/00, A61B5/00, G07C5/0808, G08G1/20, H04M1/00, B60L2240/42, B60L2240/463, G08G1/123, H04M1/7253, B60L7/12, A63B24/0062, B60L2240/60, H02P6/08, B60L11/1861, B60L2240/00, G07C5/006, B60K7/00, B60L11/007, Y02T10/7072, A63B24/00, G08G1/13, Y02T10/7005, B60L2240/62, B60L2260/44, Y02T90/00, B60R25/04, B60L2240/36, A63B21/22, B60L15/20, B60L3/0061, G05D1/021, B60L2200/12, B60L2220/40, A61G5/00, B60L58/26, B60L2200/34, Y02T10/64, B60R25/10, B60L2200/40, B60L3/00, G05D1/0285, H02P3/00, E05B81/54, A61B5/68, Y02T10/7291, G08G1/01, B60L2240/70, B60L58/00, B62M25/00, G08G1/202, Y02T10/645, B60R25/00, A61B5/7282, B60C9/00, B62M6/80, A61G5/04, A61B5/103, B62B5/0026, E05B81/00, G01C21/3664, A63B24/0087, Y02T10/00, B62M6/00, G07C5/00, B60L11/1805, A61B5/6887, G08G1/127, Y02P90/60, A61B5/11, Y02T10/7044, B62M25/08, G07C9/00007, B60W50/08, B60W2050/0062, H04M1/72412, B60W2556/00, G07C9/00309, G07C5/008, A63B21/00, G07C9/20, A63B22/0605, E05B49/002, H04W4/00, G08G1/16, H04M1/724, B60W2050/0014, B62B5/00, G07C2009/00753, B60Y2300/00, B60W2050/0002, B60L7/10, A61B5/7271, G01C21/36, B60R25/1003, G01C21/3632, A61B5/72, B62B5/004, B60L2240/54, B61L25/02, H02P29/00, Y02P90/00, G08G1/00, B60L50/50, G06F8/00, A61B5/6893, B60L58/18, Y02T90/14, G08G1/0104, B60L58/12, E05B2047/0084, H04L67/00, B60Q5/00, B60L2240/10, B60L15/2036, B60L15/2009, B60L2220/00, B62B5/0036, H02P3/06, B60L3/12, B60R16/00, G07C5/02, A63B24/0084, B60R25/01, B60L2200/00, B60Y2300/188, G08G1/0125, B60Y2300/1884, G07C9/00174, B60K2007/0092, H02P6/00, B60C5/005, G01C21/34, E05B2047/0088, H04M1/72409, E05B49/006, B60Q5/005, B60L11/1864, B60L11/1851, B60R25/20, G06F8/65, H04W4/60, B60L58/10, B60L3/0046, B60L50/20, B60L7/00, E05B49/00, G07C5/08, Y02T10/72, B60L2260/00, B60L2240/46, B60L2220/44, B60W50/085, B60W2556/10, B60C5/00, Y02T10/641, B62M6/45, B60L2240/421, B60L58/24, A63B22/06, Y02T10/70, B60W50/00, B60Y2300/18, H04M1/72, B60L50/52, G01C21/3626, G07C9/00, B60L2200/44, B60L2240/622, B60Q9/00, G01C21/26, B60L2240/545, Y02T10/60, G05D1/02, B60L53/00, G05D1/0291, H04M1/72403, A61B5/24, B60L2240/423, G05D1/0276, B60L2240/549, B60W2050/0075, E05B47/00, B60L50/00, B60L3/0023, B61L25/00, A61B5/7275, B60L2260/40, A61B5/0002, B60C5/004, A63B21/0058, B62B3/00, G05D1/0287, B60L2200/36, B60L11/1809, Y02T10/7275, H04W4/80, B60L2240/547, B60L2240/40, A63B21/005, H04L67/01, B60K7/0007, G08G1/0129, B60L2240/461, G07C2009/00769, Y02T10/7061, A63B22/00, B60L15/00, Y02T90/16, B60L2240/12, B60R16/02, B60L2240/425","{'2015-04-06': 'Priority to US14/679,721', '2016-01-14': 'Publication of US20160009293A1', '2017-05-19': 'Assigned to SUPERPEDESTRIAN, INC.', '2019-01-01': 'Publication of US10166856B2', '2021-04-08': 'Assigned to ALTER DOMUS (US) LLC, AS COLLATERAL AGENT', '2021-12-29': 'Assigned to SUPERPEDESTRIAN, INC., LINK YOUR CITY, INC., ZAGSTER ACQUISITION COMPANY, LLC', '2023-05-02': 'Assigned to SUPERPEDESTRIAN IPCO, LLC', '2023-07-24': 'Assigned to JEFFERIES CAPITAL SERVICES, LLC', '2023-11-08': 'Assigned to ANTARA CAPITAL MASTER FUND, LP', '2023-12-21': 'Assigned to GTC LAW GROUP PC', 'Status': 'Active', '2035-04-03': 'Anticipated expiration'}","{'US20180195864A1': 'Conduent Business Services, LLC.', 'US10543741B2': 'Superpedestrian, Inc.', 'US10705532B2': 'X Development Llc', 'US10896474B2': 'Superpedestrian, Inc.'}",{}
US-10166916-B2,"Methods and systems for analyzing environment data to determine whether a vehicle operator is at an elevated risk for an animal collision are provided. According to certain aspects, an insurance provider may assess elevated risk according to various factors and, if it is determined that the vehicle operator is at an elevated risk for an animal collision, the insurance provider may generate a warning and wirelessly communicate the warning to the vehicle operator. The factors analyzed may include past accident, driver characteristic, weather, calendar, time of day, animal, seasonal, and/or other information. The vehicle operator may be notified of the risk and optionally presented with tips to mitigate the risk. The vehicle operator may be notified of the risk by a mobile device and/or the vehicle, such as from a vehicle communication and control system. Animal collision avoidance functionality may be used to adjust insurance premiums, rates, or rewards.","G08G1/00, G08G1/0137, G08G1/0104, G08G1/096716, G08G1/096733, G08G1/096741, B60Q9/00, G08G1/0141, G08G1/0112, G08G1/096708, G08G1/096775, G08G1/0962, G08G1/0108, G08G1/0125, G08G1/096766, G06Q40/00, G08G1/0967, G06Q40/08, G08G1/0129, G08G1/01, G08G1/09","{'2014-12-09': 'Application filed by State Farm Mutual Automobile Insurance Co', '2014-12-29': 'Assigned to STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY', '2015-05-01': 'Priority to US14/702,150', '2015-12-03': 'Publication of US20150343947A1', '2017-03-07': 'Priority to US15/452,296', '2018-01-17': 'Priority to US15/873,202', '2018-06-12': 'Priority to US16/005,939', '2018-12-07': 'Priority to US16/212,841', '2019-01-01': 'Application granted', 'Status': 'Active', '2035-11-04': 'Adjusted expiration'}","{'US10997664B1': 'United Services Automobile Association (Usaa)', 'US11190529B2': 'Eric Edward Stuck', 'US20210387572A1': 'Continental Automotive Gmbh'}",{}
US-10166985-B2,"Systems and method are provided for controlling a vehicle. In one embodiment, a method includes: receiving, by a processor, at least one of state health and performance information associated with at least one vehicle actuator; processing, by the processor, the state of health and performance information to determine an acceleration value; and controlling the vehicle based on the acceleration value.","B60W2050/0001, B60W60/0015, B60W2050/0031, B60W2552/40, B60W2050/0019, B60W2555/20, B60W2050/0028, B60W60/0018, B60W2555/00, B60W50/00, G05D1/00, B60W60/0025, B60W30/14, B60W60/00, B60W2420/403, B60W2420/00, B60W60/001, B60W2720/10, B60W2520/12, B60W60/00253, B60W2420/40, B60W2720/125, B60W2420/54, B60W2520/00, B60W2720/12, B60W2556/00, B60W60/00186, B60W2720/00, B60W30/16, B60W30/143, G05D1/0088, B60W2530/00, B60W2720/106, B60W30/10, B60W2552/00, B60W60/00182, B60W2556/35, B60W40/00, B60W40/06, B60W40/12, B60W30/00, B60W40/068, B60W30/12, B60W40/02, B60W2530/20, B60W30/146, B60W2420/408","{'2017-02-27': 'Assigned to GM Global Technology Operations LLC', '2018-02-22': 'Priority to CN201810154031.0A', '2018-08-30': 'Publication of US20180244271A1', '2019-01-01': 'Publication of US10166985B2', 'Status': 'Active', '2037-02-27': 'Anticipated expiration'}",{'US11279356B2': 'Robert Bosch Gmbh'},{}
US-10166991-B1,"Systems and method are provided for implementing selective crowd sourcing. In one embodiment, a processor-implemented method for obtaining data from vehicles includes calculating a greedy parameter value for each of a plurality of vehicles in a geographical area; selecting no more than a predetermined number of the plurality of vehicles having a greedy parameter value in a greedy parameter threshold range; instructing the selected vehicles to transmit data while in the geographical area; and receiving the data from the selected vehicles. In another embodiment, a vehicle including a crowd sourcing selection module is provided. The crowd sourcing selection module is configured to retrieve consensus information from a central repository; calculate greedy parameter information regarding the vehicle using the consensus information; and determine whether to transmit an event observation to the central repository based on the greedy parameter information.","G08G1/00, G08G1/0137, G08G1/0104, G08G1/0141, G08G1/0133, G08G1/0112, B60W2556/00, G08G1/161, G08G1/096775, G08G1/0962, G08G1/0108, G08G1/096791, G08G1/0125, G08G1/096766, G08G1/16, B60W2556/65, B60W2550/408, G08G1/0967, B60W40/00, B60W2556/45, G08G1/01, G08G1/164, B60W40/02, G08G1/09","{'2017-12-01': 'Assigned to GM Global Technology Operations LLC', '2018-11-22': 'Priority to CN201811396755.2A', '2018-11-28': 'Priority to DE102018130215.0A', '2019-01-01': 'Publication of US10166991B1', 'Status': 'Active', '2037-12-01': 'Anticipated expiration'}","{'US20210331648A1': 'Toyota Motor Engineering & Manufacturing North America, Inc.', 'US11458996B2': 'Toyota Motor Engineering & Manufacturing North America, Inc.', 'US20230131124A1': 'GM Global Technology Operations LLC'}",{}
